Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,g,Unnamed: 13,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,DP_Salary,DP_Position,DD_Salary,DD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
203584,Troy,Daniels,WAS@CHA,CHA,WAS,g,,,,"Daniels, Troy",3600.0,SG,3300.0,PG,12.2,SG,5000.0,PG,0.699121935912,0.060290425825,5.17607879913,0.494673006199,0.280113512034,1.69851461266,0.41028517507,0.955472231995,1.97862812469,3.37179630237,2.45418471789,7.44671771248,0.3332711994,18.0,9.53104852202,14.9115822668,9.57927540442e-14,12.9397641453,14.7435590407,13.0387305658,14.1668565043,12.4247804449,14.1151631261,12.5241834472,13.5242380069,14.1534904549,2.0,23.0,1.4377515717,16.5341430746,1.63816933628,18.839275355,1.44874395017,16.6608834148,1.57409516714,18.1020944221,1.6568372868,19.0540661152,1.9160018188,4.00805086815,8.68562030024,8.68719393484,0.6,0.7,0.8,0.2,0.2,0.15,0.0286102055773,0.0349108841431,0.0285859510323,0.0357010276315,0.0421162117728,g - 
203613,Jonathon,Simmons,LAL@SAS,SAS,LAL,g,,,,"Simmons, Jonathon",3500.0,SG,3100.0,SF,8.95,SG,5000.0,SF,1.67944980766,0.185202375061,1.07763396496,2.07488649025,0.33220577938,1.59363398674,0.522975415328,1.00165084306,1.92583976612,2.69326540573,0.437497044733,5.1390866318,1.64534003406,17.1428571429,7.46936789024,13.0300600326,1.32981489254e-10,12.7142550588,13.5301453211,12.8105713772,12.9330035812,11.7957690578,12.6980830343,11.8924047121,12.0061499253,12.1559270099,4.0,24.0,2.96665951372,17.7999570823,3.15702823123,18.9428120439,2.98912764432,17.9354085224,3.0177008356,18.1062050136,3.04033977165,18.2428953961,0.472224979446,-0.737852460336,7.15691473831,6.11496408119,0.6,0.6,0.65,0.0,0.1,0.1,0.0535783500553,0.0485369667267,0.0535597221296,0.0540664632613,0.0509910929912,g - 
203798,P.J.,Hairston,WAS@CHA,CHA,WAS,g,,,,"Hairston, PJ",3500.0,SF,3600.0,SF,14.08,SG,6900.0,"SG,SF",0.568876186102,0.114740104587,4.07603176413,1.217098363,0.45828240059,2.20681330878,0.522802836166,0.685904033655,2.66509570937,2.50914047448,1.37208574417,6.88441076588,0.992385766379,20.9285714286,7.3827524595,12.7219882285,1.38640090763e-13,12.0233634378,13.1858590868,12.1568641979,12.7094063098,12.0531005724,13.1311281857,12.1955940167,12.6907011359,12.6749323697,13.0,28.0,7.46843735724,16.0858650771,8.19038266081,17.6440811839,7.55121177418,16.2674054281,7.89458002864,17.0037108309,7.90219412515,17.0244530785,1.41259693312,4.84231765592,6.42425445701,6.1750070691,0.8,0.6,0.6,0.0,0.1,0.15,-0.00142088697982,0.00261512837924,-0.00185057154598,0.0008937625748,0.00224840280508,g - 
203893,Russ,Smith,DAL@MEM,MEM,DAL,g,,,,"Smith, Russ",3500.0,PG,,,5.0,PG,,,0.570520887924,0.0505050505093,0.530334675331,0.749865682563,0.0971029227956,0.479150680186,0.160778514186,0.410628519223,0.576253602982,0.559899851791,0.118325635784,1.49824497917,0.571474816255,4.14285714286,1.80960015562,3.44209299839,1.63838624269e-21,3.36882442125,3.66211417891,3.39763710141,3.42798723915,3.3282620609,3.62465422935,3.35567404552,3.383074668,3.39919845901,1.0,9.0,0.813164515475,7.31848063928,0.883958594908,7.95562750644,0.820119300339,7.38107385531,0.827445195656,7.4470067609,0.830850034091,7.47765050984,0.894362201146,0.0038561190588,3.71227051559,3.72575335942,1.0,1.0,0.95,0.0,0.0,0.05,0.00979091456929,0.00904205679134,0.0101290134909,0.0108409654484,0.0103538543317,g - 
203897,Zach,LaVine,CHI@MIN,MIN,CHI,g,,,,"LaVine, Zach",4800.0,SG,5200.0,PG,22.9,PG,9700.0,"PG,SG",3.65541180735,0.158200293835,2.80829377788,2.97606680621,0.585994763993,3.09289203619,0.756882735031,1.91504905328,3.67888680018,5.61510037293,0.879619935179,13.218635617,2.28041484952,28.3571428571,14.3902355305,24.1652872163,1.80454531734e-05,24.2031344062,25.796335915,24.3990014207,24.6429443738,24.2973624515,26.2700861917,24.486182786,24.9055515383,24.9464836291,17.0,31.0,14.5096876289,26.4588421469,15.4578018324,28.2102013879,14.6201050828,26.6826367267,14.7733520428,26.9396419603,14.4776812332,26.43028057,0.0933384277765,-0.911747297118,6.17280563535,9.94648188863,0.0,0.2,0.5,0.4,0.4,0.25,-0.00332290335989,-0.0167065588775,-0.00307440582868,-0.00926070605258,-0.0275484881092,g - 
203900,Markel,Brown,BKN@PHI,BKN,PHI,g,,,,"Brown, Markel",3500.0,SG,3000.0,SG,6.33,SG,5000.0,SG,0.695522802821,0.102916215814,0.947819024176,0.938902247807,0.158207597005,0.968201898319,0.329024834852,0.414591499802,1.12640949532,0.790438428544,0.231982367604,2.44071157729,0.739408505765,8.85714285714,2.55226773046,5.42969081118,2.1128846e-17,5.39653393061,5.77614134732,5.45285441362,5.51252511441,4.97559532736,5.32543688105,5.02813034491,5.0871355456,4.99109867456,3.0,20.0,1.82785826682,12.1857217788,1.95643496969,13.0429959917,1.84693455666,12.3129932382,1.86714560327,12.4476373551,1.83908881942,12.260720387,0.750209791393,-0.425947949496,6.96990940377,5.17718319228,0.8,0.8,0.85,0.0,0.1,0.05,0.0475253261729,0.0508859881272,0.047952717435,0.0480278545428,0.0495184670368,g - 
203903,Jordan,Clarkson,LAL@SAS,LAL,SAS,g,,,,"Clarkson, Jordan",5500.0,PG,5300.0,PG,23.45,SG,10250.0,"PG,SG",2.64911307075,0.139571305314,2.43243920723,2.739727636,0.950134893271,2.50906062128,1.03444042428,1.79782207864,3.45919551456,6.2640465114,0.84138198191,13.9289867504,2.17746965972,33.5714285714,15.5469446644,24.0846167379,1.19863804043e-06,24.2218502686,25.7191487922,24.3995467619,24.6425412595,25.394403983,27.1094952818,25.6085657574,25.9165533728,25.5294991931,27.0,38.0,19.4805519181,27.4170730699,20.6817779498,29.1181782706,19.6204809978,27.6245010789,19.8188948853,27.8932594682,19.3662039458,27.270111957,0.214211108486,0.213083201542,4.01812221348,7.62491726285,0.2,0.2,0.15,0.0,0.2,0.35,-0.0349271319179,-0.0414145762866,-0.0360133317823,-0.0379492969914,-0.0430390518578,g - 
203909,K.J.,McDaniels,POR@HOU,HOU,POR,g,,,,"McDaniels, KJ",3500.0,SF,3000.0,SF,,,,,0.11898478869,0.125891446554,0.295769709765,0.376013924188,0.163904205592,0.346502429089,0.121775375437,0.173660920394,0.510406634682,0.402001687424,0.0921903502814,1.06943566811,0.268366743807,2.85714285714,1.16456046894,2.28796918912,1.17022838247e-28,2.27719833718,2.43564430425,2.30271866891,2.32329351232,2.15044054662,2.3251154222,2.17441083914,2.1963290916,2.19018589663,0.0,10.0,0.0,7.97019418012,0.0,8.52475714759,0.0,8.05951742391,0.0,8.13152729311,0.0,8.00789493889,0.700053146281,-0.587896453812,4.00832467082,3.21257295637,1.0,1.0,1.0,0.0,0.0,0.0,0.0443652266957,0.0386851087152,0.0449077404212,0.0444375472491,0.0342241523732,g - 
203915,Spencer,Dinwiddie,DET@IND,DET,IND,g,,,,"Dinwiddie, Spencer",3500.0,PG,3000.0,PG,,,5000.0,PG,2.14396946537,0.0796150315844,1.34109665539,1.45348993477,0.0727937457164,1.2720217738,0.395022177877,0.775254902166,1.34481551951,1.63118303666,0.258221460531,4.50519021787,0.988758178389,12.6428571429,4.50934571224,9.3915197156,1.29561780388e-11,9.51309805047,10.0970895418,9.58035136042,9.64220878073,9.50639916285,10.0754992376,9.56917439267,9.63228447476,9.39630774678,3.0,24.0,2.25734530011,18.0587624009,2.39591657812,19.1739905719,2.27330073848,18.1930638548,2.28798174458,18.3038539566,2.22849223816,17.8368123748,1.31909591329,2.01820206892,7.67752853752,7.67675061468,1.0,0.9,0.7,0.0,0.1,0.25,0.00052985551752,0.0017077076707,0.000884053946504,0.000784973353549,-0.00037871433065,g - 
203917,Nik,Stauskas,BKN@PHI,PHI,BKN,g,,,,"Stauskas, Nik",3800.0,SG,4000.0,SG,18.2,SG,6500.0,SG,2.3716573205,0.478548432771,5.25611713102,1.22826358897,0.273982243553,2.51835783887,0.689458775623,1.30355479313,2.79234008243,3.02233760693,1.73914850712,7.89705880667,0.886815163675,28.1428571429,8.67063888465,17.8386841336,5.65279496959e-08,16.611392588,18.2729546101,16.75160296,17.4809668415,15.8934793941,17.5421584942,16.0304995453,16.7008242191,16.9850341002,13.0,35.0,7.67328287059,20.6588384977,8.44053253829,22.7284790731,7.73777619229,20.8364427569,8.07496437857,21.7402887115,8.23983919026,22.1894697029,0.0544830962381,-0.780439195815,8.38738986026,8.52160635335,0.4,0.4,0.55,0.4,0.3,0.25,0.0255096058719,0.0259673746765,0.0256229639713,0.0277208038439,0.030332742306,g - 
203918,Rodney,Hood,UTA@PHX,UTA,PHX,g,,,,"Hood, Rodney",5600.0,SG,5900.0,SG,26.13,SG,10300.0,"SG,SF",2.53150888002,0.246263227229,6.11768448948,2.84743161021,0.418579915661,3.14672484561,1.03381512486,1.74501031081,3.56530476127,5.89925438541,2.37637101327,13.2244404717,2.45820294855,34.1428571429,16.6330827326,27.0298691413,1.05665256903e-06,25.5238581596,27.7684205911,25.7077299291,26.7120436662,24.6434740608,26.7793637977,24.8244774766,25.7053063936,25.8838716713,22.0,38.0,16.4463353832,28.4073065709,17.8891562722,30.9112217278,16.5613472264,28.6177333759,17.2119444544,29.7297222394,17.4121155238,30.0911554153,0.456052313201,0.140140930295,6.03190714391,8.64468362878,0.2,0.1,0.3,0.6,0.5,0.45,0.0257853083335,0.0289681906013,0.0258693186925,0.029486028905,0.0335647794535,g - 
203919,Jordan,Adams,DAL@MEM,MEM,DAL,O,Knee,g,,"Adams, Jordan",3500.0,SG,3000.0,SG,9.3,SG,5000.0,SG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,5.30985983013,6.06841123443,5.69850614169,6.51257845508,5.35623474055,6.12141113949,5.43685578199,6.21354946513,5.3997617754,6.17115632466,,,0.707106781187,4.171930009,0.6,0.8,0.85,0.2,0.1,0.05,,,,,,O - Knee
203922,Glenn,Robinson III,DET@IND,IND,DET,g,,,,"Robinson, Glenn",3500.0,SF,3000.0,SF,7.5,SG,5000.0,SF,0.470269371263,0.0907819202201,0.598941966887,0.941262423259,0.23843994057,1.15485401696,0.285440369489,0.345883831755,1.39329395753,1.15510445303,0.193584826931,2.63039279606,0.673212361151,9.71428571429,3.17700609415,5.96128063205,6.94790463277e-18,5.96092364775,6.30032278364,6.0305884543,6.05771606121,5.81335482424,6.16084856503,5.87956900045,5.91571529412,5.81673173985,2.0,21.0,1.2272489863,12.8861143562,1.29712525661,13.6203297414,1.24159171822,13.0372275882,1.24717683613,13.0953567794,1.22732245324,12.8875718215,0.629392993233,-0.520699945681,6.88464373281,5.81046144337,1.0,0.8,0.85,0.0,0.0,0.0,0.0151909083025,0.0143576401507,0.0155461202491,0.0146177260242,0.01488003302,g - 
203924,Jerami,Grant,BKN@PHI,PHI,BKN,g,,,,"Grant, Jerami",4600.0,PF,4500.0,SF,20.23,SF,9000.0,"PF,SF",1.72221542478,1.35795056689,2.18919356867,3.35997362668,0.985266882785,3.04741208953,0.828843152674,1.23899331579,4.03267897231,3.05327706759,0.540751957785,7.31141055997,2.22147452478,26.1428571429,8.86878061775,19.4472326865,6.48151768601e-08,19.425912645,20.523866047,19.6339934102,19.6962886239,19.8670498055,21.0267129145,20.0988843942,20.1032987275,19.8920046534,20.0,32.0,14.8613539361,23.7781662978,15.6969803121,25.1442130592,15.0162034315,24.0549700502,15.0681989473,24.1091183156,14.8718804813,23.8337316019,0.788011828529,0.688718651751,4.87717036612,8.3363586707,0.2,0.4,0.45,0.4,0.3,0.2,-0.0168740990352,-0.0192345796296,-0.0177827152325,-0.0155686924874,-0.0170131353452,g - 
203926,Doug,McDermott,CHI@MIN,CHI,MIN,g,,,,"McDermott, Doug",3500.0,SF,3300.0,SF,10.23,SF,5050.0,SF,0.717345806263,0.0901412350169,3.44906405637,0.54399317975,0.532796503184,2.01052876947,0.210085925505,0.931280552173,2.54332527266,3.71505416257,1.63522758422,8.059503425,0.426744055508,24.0,9.49207996488,14.4022174362,8.95484483494e-13,13.2892627703,14.6999419561,13.4166878879,14.1068765624,12.699013763,14.012439082,12.8317066229,13.4265954607,13.5663720609,11.0,30.0,6.09091210307,16.6115784629,6.7373548292,18.3764032213,6.14919671461,16.772335636,6.46565175779,17.6335957031,6.60085823513,18.0047394967,0.12769887146,-0.0555201717518,6.39727196956,6.71603320051,0.4,0.6,0.6,0.2,0.1,0.1,0.0245937086409,0.0286459530874,0.0243742193781,0.0283450459039,0.0348268906398,g - 
203928,Cory,Jefferson,UTA@PHX,PHX,UTA,g,,,,"Jefferson, Cory",3500.0,PF,,,5.05,PF,,,0.116205609792,0.185859223974,0.15721618002,0.614616131214,0.479779066927,0.931747790488,0.106205676656,0.166301725138,1.41152685741,0.877476839984,0.0280676887818,1.92142550779,0.388845899362,5.71428571429,2.17186726811,4.32220119038,1.92943449037e-22,4.45783598782,4.62559706259,4.52841235563,4.47186983221,4.67692062651,4.8621842782,4.75668803476,4.68982227749,4.54255853691,0.0,17.0,0.0,13.2620620638,0.0,13.7654506051,0.0,13.4763261019,0.0,13.3038127508,0.0,12.8642809999,-0.481538916186,-1.29943736662,5.7008771255,3.87814388593,1.0,1.0,0.85,0.0,0.0,0.0,-0.0383398117714,-0.0414027627319,-0.0399482438479,-0.0381416779242,-0.0385625356432,g - 
203933,T.J.,Warren,UTA@PHX,PHX,UTA,O,Foot,g,,"Warren, TJ",3900.0,SF,4000.0,SF,15.6,SF,7150.0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,35.0,10.2518237754,25.6295594384,10.6941520707,26.7552498101,10.339381215,25.8683226709,10.3983866397,25.9959665992,10.1313888484,25.3549649234,0.86102484869,1.59346408342,7.54775116449,10.6307845439,0.4,0.4,0.35,0.4,0.4,0.4,,,,,,O - Foot
203937,Kyle,Anderson,LAL@SAS,SAS,LAL,g,,,,"Anderson, Kyle",3500.0,SF,3200.0,SF,12.5,SF,5350.0,SF,1.77265220788,0.628250256779,0.577327395147,1.66727380289,0.331558714954,2.83399647501,0.590683657967,0.712198241695,3.16555518997,2.2412619767,0.183021758421,4.54537747939,1.1132227735,18.0,5.77876848533,13.9455861916,5.45469058149e-09,13.9620826129,14.5684553104,14.1208453103,14.0535934921,13.0235919486,13.666916077,13.181963334,13.1054961512,13.0502665098,3.0,23.0,2.32701376882,17.8404388943,2.42799506208,18.6193202099,2.3533933954,18.0473740987,2.34226558202,17.9573694621,2.32415660311,17.8247883727,0.738164440273,0.120225426442,7.81646545984,7.19086556967,0.4,0.5,0.6,0.4,0.4,0.3,0.0521383702386,0.0500855129628,0.0521601097945,0.0526720744946,0.0497399823216,g - 
203939,Dwight,Powell,DAL@MEM,DAL,MEM,g,,,,"Powell, Dwight",3500.0,PF,3100.0,PF,8.53,PF,5100.0,PF,0.447198222985,0.347070947128,0.239713309819,1.53139837996,0.789260665532,2.18172606769,0.345585732147,0.53754347968,2.97098673322,1.49262659096,0.0565877868633,3.31927222618,1.16067204681,11.8571428571,4.20251301558,9.21097700893,5.04644769328e-15,9.2862643088,9.73198940038,9.43492376711,9.31455820223,10.1859075629,10.6277033109,10.3455776352,10.2126552518,10.0873883874,7.0,26.0,5.48225242327,20.3626518578,5.74532656552,21.4399383384,5.56995046877,20.7885414076,5.4989560471,20.4246938892,5.43771934775,20.3307818798,0.232966291969,-0.660364013152,7.22309222041,9.06737232148,0.6,0.7,0.65,0.2,0.1,0.2,-0.0758735274516,-0.0755421370356,-0.0768021334553,-0.0757431246659,-0.0739142126452,g - 
203940,Adreian,Payne,CHI@MIN,MIN,CHI,g,,,,"Payne, Adreian",3500.0,PF,3000.0,PF,5.68,PF,5000.0,PF,0.323726752696,0.170951021501,0.358207979026,0.307765161434,0.321561568181,1.18284585556,0.213518391448,0.357865103152,1.50440742374,0.842971866616,0.112847614297,2.08483102021,0.18436652113,6.92857142857,1.98315786866,4.71079677848,8.06531173954e-20,4.68511062893,4.99568740456,4.76033104584,4.74153443608,4.55526175584,4.91778515566,4.62929699594,4.61887819972,4.66415249582,3.0,17.0,2.02860460222,11.4954260792,2.16308112445,12.2583920478,2.06117424748,11.680919745,2.05303552903,11.6338679978,2.03972641377,11.5596928015,0.874770561964,-0.260327231924,5.59627372185,5.71376944672,1.0,0.8,0.9,0.0,0.0,0.0,0.0187410744675,0.0112436235534,0.0189121309126,0.0177029619497,0.00673216450751,g - 
203943,Noah,Vonleh,POR@HOU,POR,HOU,O,Ankle,g,,"Vonleh, Noah",3500.0,PF,3300.0,PF,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,7.72241751366,16.1468729831,8.14358117828,17.0613248579,7.87650497057,16.5028927873,7.76726290538,16.2406406203,7.79140828643,16.3362423362,0.275392862608,0.0585250310694,4.89268508561,5.58837313408,0.2,0.3,0.4,0.4,0.3,0.25,,,,,,O - Ankle
203944,Julius,Randle,LAL@SAS,LAL,SAS,g,,,,"Randle, Julius",6100.0,PF,6200.0,PF,29.83,PF,10800.0,PF,1.69580101504,0.407920354435,0.375914129278,2.99262128761,2.14220726239,9.12625759065,0.842482238216,1.9160468183,11.268464853,4.9020305768,0.115221260782,11.8277835546,2.13988842507,30.6428571429,12.0591708395,29.4528043549,6.17293635479e-06,28.7097885527,31.0770821066,30.061448067,28.7673991831,28.4571634269,30.8013609281,29.7269005305,28.526450404,29.1521226827,21.0,32.0,19.6752397074,29.9813176494,20.9228476249,32.5094545967,20.2268187027,31.4488390962,19.7147211185,30.0414797996,19.6848035541,30.8318982451,0.120731948228,1.867908658,4.53301613654,8.90643301326,0.0,0.0,0.3,0.4,0.3,0.2,0.00824417659835,0.00899789393531,0.010917635225,0.00786313031927,0.00981245550498,g - 
203946,Cameron,Bairstow,CHI@MIN,CHI,MIN,g,,,,"Bairstow, Cameron",3500.0,PF,3000.0,PF,5.0,PF,5000.0,"C,PF",0.153215951738,0.0726383912186,0.1369998163,0.265450921307,0.316348489536,0.631166930267,0.136083977565,0.191329905873,0.947515419803,0.500835430708,0.0254039545425,1.20357627464,0.211365898257,4.28571428571,1.23844071422,2.81063618911,1.20106783483e-25,2.83139797728,2.98714067856,2.87877374835,2.84409995455,2.81436157406,2.98215226963,2.86171151471,2.82940492262,2.78641749951,2.0,6.0,1.32131905606,3.96395716819,1.39399898329,4.1819969563,1.34342774919,4.030283254,1.32724664546,3.98173993637,1.31163022153,3.93489067317,1.4140237876,2.91568300371,2.19330938552,2.67881701616,1.0,1.0,1.0,0.0,0.0,0.0,0.00397516075178,0.00116396208366,0.0039811878489,0.00342884078391,0.00565102757232,g - 
203949,James Michael,McAdoo,OKC@GSW,GSW,OKC,O,Toe,g,,"McAdoo, James Michael",3500.0,PF,3000.0,PF,6.5,PF,5000.0,PF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.864104378367,13.8256700539,0.902897877891,14.447601834,0.874640770453,13.9954881149,0.86489728339,13.8383565342,0.842428356053,13.4805014138,1.53192153223,1.637613212,4.7930505248,6.19079154874,0.6,0.8,0.9,0.2,0.1,0.05,,,,,,O - Toe
203952,Andrew,Wiggins,CHI@MIN,MIN,CHI,g,,,,"Wiggins, Andrew",6800.0,SG,6500.0,SG,30.38,SF,11650.0,"SG,SF",1.74957514541,0.629324397277,2.27799896319,5.99856416471,1.6309991788,2.17612022721,0.857030887858,1.76085158535,3.80711940601,8.01189870188,0.595402956955,18.0264802717,4.41161013511,37.0,21.0308104958,28.2129966349,8.86364538826e-08,29.4355754861,30.8127741071,29.6346468359,29.7332769646,29.9463778626,31.6238990731,30.1632061976,30.2656824758,29.0976151223,31.0,40.0,24.6622389208,31.8222437687,25.8112801386,33.3162948905,24.824200533,32.0426437866,24.9116644838,32.1440832049,23.6314790409,30.5074535207,-0.0454716599113,0.236749061248,4.10221443434,9.08664775079,0.2,0.1,0.1,0.4,0.4,0.3,-0.0138054696357,-0.0219222963789,-0.0142853881548,-0.0143893381422,-0.0239086077655,g - 
203955,Bryce,Cotton,UTA@PHX,PHX,UTA,g,,,,"Cotton, Bryce",3500.0,PG,,,10.85,PG,,,1.56650281064,0.0552617833115,2.0388553231,1.72196902359,0.309671578992,1.57516337482,0.684506631095,1.31493743925,1.88483495381,3.02515636394,0.633449093447,7.25593477677,1.36221211165,19.3571428571,8.04597393298,13.0596841532,7.13263229786e-11,12.8221294831,13.8905862026,12.9163929363,13.1388540298,13.5224458512,14.6972484649,13.6269152728,13.8548614479,13.8276849148,6.0,21.0,3.97438699844,13.9103544945,4.30556242717,15.0695178099,4.00359846269,14.0126439342,4.07255992067,14.2539597224,4.04801120985,14.1681049869,1.49276907622,,8.66025403784,4.25245027406,0.6,0.5,0.722222222222,0.4,0.3,0.166666666667,-0.0361787053663,-0.0416725891921,-0.036705950963,-0.0369893131142,-0.0396753160976,g - 
203956,Mitch,McGary,OKC@GSW,OKC,GSW,g,,,,"McGary, Mitch",3500.0,PF,3000.0,PF,5.0,PF,5000.0,"C,PF",0.0755154518362,0.0743664810183,0.0342609477121,0.25285631802,0.267530020299,0.497336988954,0.0589831679225,0.189661894029,0.764867009253,0.385583775303,0.00367623114784,0.772380989411,0.155752390941,2.35714285714,0.930596172695,2.05452240874,4.78332933238e-30,2.0387471654,2.17365957846,2.07699051587,2.04058528098,1.97538775076,2.09995585356,2.01124252223,1.97812801264,1.98605490682,1.0,11.0,0.864923039869,9.51415343855,0.922158609042,10.144210941,0.88114749158,9.69308864893,0.865702846476,9.52273131123,0.871615567341,9.58839289615,1.49750335451,2.47268034642,3.66824807722,3.47948461511,1.0,1.0,0.9,0.0,0.0,0.1,0.0268797516668,0.0312682469264,0.0278930882095,0.0264970229326,0.0290468189967,g - 
203963,Shayne,Whittington,DET@IND,IND,DET,g,,,,"Whittington, Shayne",3500.0,C,3000.0,C,5.08,PF,5000.0,C,0.318244249241,0.105841109208,0.243705777604,0.73140402155,0.383272250763,0.67849946545,0.152453382498,0.243536369288,1.06177171621,0.834185783193,0.0593426406265,1.77200846355,0.548619916227,4.42857142857,2.27633412324,4.2549268886,3.58280941214e-21,4.30087917068,4.50540726389,4.35396775893,4.33055049099,4.22420577417,4.4367136648,4.27923925029,4.25333738736,4.19566946857,1.0,5.0,0.971166264347,4.85583132174,1.01735002678,5.0867501454,0.98315400953,4.91577005915,0.977866239902,4.88933119951,0.960789941851,4.80394972459,-0.0491789673491,-1.96203647302,1.73205080757,4.47325384927,1.0,1.0,1.0,0.0,0.0,0.0,0.0173133475988,0.0155114578582,0.0168741793718,0.0174352169492,0.013380707747,g - 
203991,Clint,Capela,POR@HOU,HOU,POR,g,,,,"Capela, Clint",4400.0,PF,5500.0,PF,,,,,0.608802196884,0.976137269975,0.0270166558607,2.29489596192,2.37250555378,3.59076669463,0.59128938713,0.701901487256,5.96327224841,2.97505887242,0.00722688189027,5.29678023067,0.899536998963,18.0,6.8568816257,17.1340628271,2.19423228958e-09,17.3589634461,18.0477124139,17.6931482293,17.362576887,16.8698311328,17.6448100714,17.1883554539,16.8734235373,16.7264595895,13.0,30.0,12.5370291555,28.9316057435,13.0108455122,30.5959533486,12.7547713789,30.005013041,12.5396388628,28.937628145,12.3431163293,29.2453417607,0.680343134835,-0.117332516969,6.31709698245,7.7904871347,0.4,0.3,0.35,0.0,0.3,0.35,0.0271740174052,0.0223834634741,0.0280440430799,0.0271751860962,0.0226446243087,g - 
204014,Damjan,Rudez,CHI@MIN,MIN,CHI,g,,,,"Rudez, Damjan",3500.0,SF,3000.0,SF,5.0,SF,5000.0,"SG,SF",0.381825832863,0.0233868409531,1.34988028409,0.252261043079,0.129222674297,0.317436386474,0.0811557728576,0.360215682844,0.446659060771,1.0666962269,0.544066557681,2.33606536478,0.214711444431,9.07142857143,2.89217045592,4.26954729093,2.79277614544e-23,3.84976962292,4.32424369622,3.87210257596,4.12180290176,3.78269032855,4.31690618531,3.80581799324,4.08529878449,4.31815451123,2.0,18.0,0.84876810584,7.63891295256,0.953376562945,8.58038908134,0.85369190651,7.68322717342,0.908743946844,8.17869552159,0.94131751296,8.47185763642,1.05052645887,0.506137034972,6.13969921354,4.19077935221,1.0,1.0,0.95,0.0,0.0,0.0,0.00739456788266,0.000808859470099,0.00730696187469,0.00402407591869,-0.00535827625309,g - 
204025,Tim,Frazier,POR@HOU,POR,HOU,g,,,,"Frazier, Tim",3500.0,PG,3000.0,PG,,,,,0.651206484099,0.0129379186986,0.2130643055,0.227440517653,0.105297170318,0.360177684381,0.129513476416,0.411470703154,0.465474854698,0.284938257718,0.0507521145766,0.770218766397,0.134887212916,3.42857142857,0.755515842928,2.29963023732,3.45570316918e-23,2.16432748179,2.41871263339,2.18760122452,2.18970353908,2.25321613019,2.47321757356,2.27620343667,2.28323872504,2.35012404021,1.0,18.0,0.631262182189,11.3627192794,0.705457851405,12.6985658563,0.638050357153,11.4852309598,0.638663532231,11.4959435802,0.670725485886,12.0734913615,2.37209228436,7.08906842251,9.98042438816,6.85551858583,0.8,0.9,0.8,0.0,0.0,0.05,-0.0259258557827,-0.0158972742171,-0.0258423118762,-0.0272810959044,-0.0147273591738,g - 
